SKU,QtdEstoque,DataSnapshot,Laboratorio
24601,1,20/01/2026,Shopping Vitoria
24602,1,20/01/2026,Shopping Vitoria
24603,2,20/01/2026,Shopping Vitoria
24604,2,20/01/2026,Shopping Vitoria
24605,3,20/01/2026,Shopping Vitoria
24606,4,20/01/2026,Shopping Vitoria
24607,0,20/01/2026,Shopping Vitoria
24608,1,20/01/2026,Shopping Vitoria
24609,1,20/01/2026,Shopping Vitoria
24610,1,20/01/2026,Shopping Vitoria
24611,1,20/01/2026,Shopping Vitoria
24612,0,20/01/2026,Shopping Vitoria
24613,1,20/01/2026,Shopping Vitoria
24614,2,20/01/2026,Shopping Vitoria
24615,2,20/01/2026,Shopping Vitoria
24616,2,20/01/2026,Shopping Vitoria
24617,2,20/01/2026,Shopping Vitoria
24618,3,20/01/2026,Shopping Vitoria
24619,2,20/01/2026,Shopping Vitoria
24620,2,20/01/2026,Shopping Vitoria
24621,2,20/01/2026,Shopping Vitoria
24622,0,20/01/2026,Shopping Vitoria
24623,0,20/01/2026,Shopping Vitoria
24624,0,20/01/2026,Shopping Vitoria
24625,0,20/01/2026,Shopping Vitoria
24626,0,20/01/2026,Shopping Vitoria
24627,0,20/01/2026,Shopping Vitoria
24628,0,20/01/2026,Shopping Vitoria
24629,0,20/01/2026,Shopping Vitoria
24630,0,20/01/2026,Shopping Vitoria
24631,1,20/01/2026,Shopping Vitoria
24632,0,20/01/2026,Shopping Vitoria
24633,0,20/01/2026,Shopping Vitoria
24634,0,20/01/2026,Shopping Vitoria
24635,0,20/01/2026,Shopping Vitoria
24653,1,20/01/2026,Shopping Vitoria
24682,0,20/01/2026,Shopping Vitoria
24690,2,20/01/2026,Shopping Vitoria
24693,0,20/01/2026,Shopping Vitoria
24714,0,20/01/2026,Shopping Vitoria
24722,0,20/01/2026,Shopping Vitoria
24739,2,20/01/2026,Shopping Vitoria
24757,0,20/01/2026,Shopping Vitoria
24765,0,20/01/2026,Shopping Vitoria
24766,0,20/01/2026,Shopping Vitoria
24767,0,20/01/2026,Shopping Vitoria
24768,6,20/01/2026,Shopping Vitoria
24786,10,20/01/2026,Shopping Vitoria
24806,5,20/01/2026,Shopping Vitoria
24808,5,20/01/2026,Shopping Vitoria
24809,2,20/01/2026,Shopping Vitoria
24811,2,20/01/2026,Shopping Vitoria
24812,1,20/01/2026,Shopping Vitoria
24814,1,20/01/2026,Shopping Vitoria
24874,0,20/01/2026,Shopping Vitoria
24875,0,20/01/2026,Shopping Vitoria
24876,1,20/01/2026,Shopping Vitoria
24877,1,20/01/2026,Shopping Vitoria
24878,0,20/01/2026,Shopping Vitoria
24879,2,20/01/2026,Shopping Vitoria
24880,1,20/01/2026,Shopping Vitoria
24881,0,20/01/2026,Shopping Vitoria
24882,0,20/01/2026,Shopping Vitoria
24883,1,20/01/2026,Shopping Vitoria
24884,1,20/01/2026,Shopping Vitoria
24885,1,20/01/2026,Shopping Vitoria
24886,0,20/01/2026,Shopping Vitoria
24887,0,20/01/2026,Shopping Vitoria
24888,0,20/01/2026,Shopping Vitoria
24889,0,20/01/2026,Shopping Vitoria
24891,0,20/01/2026,Shopping Vitoria
24892,1,20/01/2026,Shopping Vitoria
24894,1,20/01/2026,Shopping Vitoria
24899,2,20/01/2026,Shopping Vitoria
24900,1,20/01/2026,Shopping Vitoria
24901,1,20/01/2026,Shopping Vitoria
24923,0,20/01/2026,Shopping Vitoria
24924,0,20/01/2026,Shopping Vitoria
24925,0,20/01/2026,Shopping Vitoria
24927,0,20/01/2026,Shopping Vitoria
24928,0,20/01/2026,Shopping Vitoria
24929,0,20/01/2026,Shopping Vitoria
24930,0,20/01/2026,Shopping Vitoria
24932,0,20/01/2026,Shopping Vitoria
24933,0,20/01/2026,Shopping Vitoria
24934,0,20/01/2026,Shopping Vitoria
24935,0,20/01/2026,Shopping Vitoria
24947,0,20/01/2026,Shopping Vitoria
24948,0,20/01/2026,Shopping Vitoria
24949,0,20/01/2026,Shopping Vitoria
24950,0,20/01/2026,Shopping Vitoria
24951,0,20/01/2026,Shopping Vitoria
24952,0,20/01/2026,Shopping Vitoria
24953,0,20/01/2026,Shopping Vitoria
24954,0,20/01/2026,Shopping Vitoria
24955,0,20/01/2026,Shopping Vitoria
24956,0,20/01/2026,Shopping Vitoria
24957,0,20/01/2026,Shopping Vitoria
24958,0,20/01/2026,Shopping Vitoria
24959,0,20/01/2026,Shopping Vitoria
24960,0,20/01/2026,Shopping Vitoria
24961,0,20/01/2026,Shopping Vitoria
24962,0,20/01/2026,Shopping Vitoria
24964,0,20/01/2026,Shopping Vitoria
24965,0,20/01/2026,Shopping Vitoria
24966,0,20/01/2026,Shopping Vitoria
24967,0,20/01/2026,Shopping Vitoria
24968,0,20/01/2026,Shopping Vitoria
24969,0,20/01/2026,Shopping Vitoria
24970,0,20/01/2026,Shopping Vitoria
24971,0,20/01/2026,Shopping Vitoria
24972,0,20/01/2026,Shopping Vitoria
24973,0,20/01/2026,Shopping Vitoria
24974,0,20/01/2026,Shopping Vitoria
24975,0,20/01/2026,Shopping Vitoria
24976,0,20/01/2026,Shopping Vitoria
24977,0,20/01/2026,Shopping Vitoria
24978,0,20/01/2026,Shopping Vitoria
24979,0,20/01/2026,Shopping Vitoria
24980,0,20/01/2026,Shopping Vitoria
24981,0,20/01/2026,Shopping Vitoria
24982,0,20/01/2026,Shopping Vitoria
24983,0,20/01/2026,Shopping Vitoria
24984,0,20/01/2026,Shopping Vitoria
24985,0,20/01/2026,Shopping Vitoria
24987,0,20/01/2026,Shopping Vitoria
25007,0,20/01/2026,Shopping Vitoria
25008,0,20/01/2026,Shopping Vitoria
25011,0,20/01/2026,Shopping Vitoria
25012,0,20/01/2026,Shopping Vitoria
25013,0,20/01/2026,Shopping Vitoria
25015,0,20/01/2026,Shopping Vitoria
25018,0,20/01/2026,Shopping Vitoria
25104,2,20/01/2026,Shopping Vitoria
25160,3,20/01/2026,Shopping Vitoria
25176,0,20/01/2026,Shopping Vitoria
25178,1,20/01/2026,Shopping Vitoria
25227,0,20/01/2026,Shopping Vitoria
25228,1,20/01/2026,Shopping Vitoria
25229,4,20/01/2026,Shopping Vitoria
25232,4,20/01/2026,Shopping Vitoria
25238,3,20/01/2026,Shopping Vitoria
25247,1,20/01/2026,Shopping Vitoria
25248,3,20/01/2026,Shopping Vitoria
25259,2,20/01/2026,Shopping Vitoria
25260,1,20/01/2026,Shopping Vitoria
25261,1,20/01/2026,Shopping Vitoria
25262,0,20/01/2026,Shopping Vitoria
25263,0,20/01/2026,Shopping Vitoria
25264,0,20/01/2026,Shopping Vitoria
25265,4,20/01/2026,Shopping Vitoria
25266,4,20/01/2026,Shopping Vitoria
25267,4,20/01/2026,Shopping Vitoria
25273,1,20/01/2026,Shopping Vitoria
25288,1,20/01/2026,Shopping Vitoria
25289,0,20/01/2026,Shopping Vitoria
25330,4,20/01/2026,Shopping Vitoria
25331,0,20/01/2026,Shopping Vitoria
25368,3,20/01/2026,Shopping Vitoria
25370,0,20/01/2026,Shopping Vitoria
25371,1,20/01/2026,Shopping Vitoria
25373,2,20/01/2026,Shopping Vitoria
25378,1,20/01/2026,Shopping Vitoria
25414,2,20/01/2026,Shopping Vitoria
25415,1,20/01/2026,Shopping Vitoria
25416,0,20/01/2026,Shopping Vitoria
25418,0,20/01/2026,Shopping Vitoria
25419,0,20/01/2026,Shopping Vitoria
25420,0,20/01/2026,Shopping Vitoria
25423,0,20/01/2026,Shopping Vitoria
25424,0,20/01/2026,Shopping Vitoria
25425,0,20/01/2026,Shopping Vitoria
25426,1,20/01/2026,Shopping Vitoria
25427,0,20/01/2026,Shopping Vitoria
25428,1,20/01/2026,Shopping Vitoria
25429,0,20/01/2026,Shopping Vitoria
25430,0,20/01/2026,Shopping Vitoria
25431,0,20/01/2026,Shopping Vitoria
25432,4,20/01/2026,Shopping Vitoria
25433,0,20/01/2026,Shopping Vitoria
25434,0,20/01/2026,Shopping Vitoria
25435,4,20/01/2026,Shopping Vitoria
25437,0,20/01/2026,Shopping Vitoria
25438,0,20/01/2026,Shopping Vitoria
25440,3,20/01/2026,Shopping Vitoria
25441,0,20/01/2026,Shopping Vitoria
25442,0,20/01/2026,Shopping Vitoria
25443,0,20/01/2026,Shopping Vitoria
25444,1,20/01/2026,Shopping Vitoria
25445,0,20/01/2026,Shopping Vitoria
25447,0,20/01/2026,Shopping Vitoria
25448,0,20/01/2026,Shopping Vitoria
25449,0,20/01/2026,Shopping Vitoria
25450,0,20/01/2026,Shopping Vitoria
25451,0,20/01/2026,Shopping Vitoria
25487,1,20/01/2026,Shopping Vitoria
25488,1,20/01/2026,Shopping Vitoria
25489,0,20/01/2026,Shopping Vitoria
25490,0,20/01/2026,Shopping Vitoria
25491,1,20/01/2026,Shopping Vitoria
25492,1,20/01/2026,Shopping Vitoria
25493,0,20/01/2026,Shopping Vitoria
25494,1,20/01/2026,Shopping Vitoria
25495,0,20/01/2026,Shopping Vitoria
25499,0,20/01/2026,Shopping Vitoria
25633,0,20/01/2026,Shopping Vitoria
25634,2,20/01/2026,Shopping Vitoria
25671,0,20/01/2026,Shopping Vitoria
25718,3,20/01/2026,Shopping Vitoria
25719,0,20/01/2026,Shopping Vitoria
25720,1,20/01/2026,Shopping Vitoria
25721,3,20/01/2026,Shopping Vitoria
25722,3,20/01/2026,Shopping Vitoria
25723,0,20/01/2026,Shopping Vitoria
25724,0,20/01/2026,Shopping Vitoria
25725,0,20/01/2026,Shopping Vitoria
25726,0,20/01/2026,Shopping Vitoria
25727,0,20/01/2026,Shopping Vitoria
25728,1,20/01/2026,Shopping Vitoria
25729,1,20/01/2026,Shopping Vitoria
25730,0,20/01/2026,Shopping Vitoria
25731,0,20/01/2026,Shopping Vitoria
25732,0,20/01/2026,Shopping Vitoria
25733,0,20/01/2026,Shopping Vitoria
25734,0,20/01/2026,Shopping Vitoria
25735,2,20/01/2026,Shopping Vitoria
25736,1,20/01/2026,Shopping Vitoria
25737,2,20/01/2026,Shopping Vitoria
25738,1,20/01/2026,Shopping Vitoria
25739,1,20/01/2026,Shopping Vitoria
25740,0,20/01/2026,Shopping Vitoria
25741,2,20/01/2026,Shopping Vitoria
25742,1,20/01/2026,Shopping Vitoria
25743,1,20/01/2026,Shopping Vitoria
25744,1,20/01/2026,Shopping Vitoria
25745,1,20/01/2026,Shopping Vitoria
25746,0,20/01/2026,Shopping Vitoria
25747,4,20/01/2026,Shopping Vitoria
25748,4,20/01/2026,Shopping Vitoria
25749,2,20/01/2026,Shopping Vitoria
25750,2,20/01/2026,Shopping Vitoria
25751,3,20/01/2026,Shopping Vitoria
25752,3,20/01/2026,Shopping Vitoria
25753,0,20/01/2026,Shopping Vitoria
25755,0,20/01/2026,Shopping Vitoria
25756,1,20/01/2026,Shopping Vitoria
25757,0,20/01/2026,Shopping Vitoria
25788,0,20/01/2026,Shopping Vitoria
25796,1,20/01/2026,Shopping Vitoria
25797,0,20/01/2026,Shopping Vitoria
25800,0,20/01/2026,Shopping Vitoria
25808,0,20/01/2026,Shopping Vitoria
25810,1,20/01/2026,Shopping Vitoria
25811,0,20/01/2026,Shopping Vitoria
25812,0,20/01/2026,Shopping Vitoria
25813,3,20/01/2026,Shopping Vitoria
25814,0,20/01/2026,Shopping Vitoria
25815,0,20/01/2026,Shopping Vitoria
25816,0,20/01/2026,Shopping Vitoria
25817,2,20/01/2026,Shopping Vitoria
25818,0,20/01/2026,Shopping Vitoria
25819,1,20/01/2026,Shopping Vitoria
25831,0,20/01/2026,Shopping Vitoria
25838,0,20/01/2026,Shopping Vitoria
25840,1,20/01/2026,Shopping Vitoria
25842,4,20/01/2026,Shopping Vitoria
25846,2,20/01/2026,Shopping Vitoria
25849,0,20/01/2026,Shopping Vitoria
25854,0,20/01/2026,Shopping Vitoria
25855,0,20/01/2026,Shopping Vitoria
25856,2,20/01/2026,Shopping Vitoria
25857,0,20/01/2026,Shopping Vitoria
25858,0,20/01/2026,Shopping Vitoria
25859,0,20/01/2026,Shopping Vitoria
25860,0,20/01/2026,Shopping Vitoria
25862,2,20/01/2026,Shopping Vitoria
25868,2,20/01/2026,Shopping Vitoria
25869,2,20/01/2026,Shopping Vitoria
25880,0,20/01/2026,Shopping Vitoria
25881,0,20/01/2026,Shopping Vitoria
25883,2,20/01/2026,Shopping Vitoria
26056,0,20/01/2026,Shopping Vitoria
26057,0,20/01/2026,Shopping Vitoria
26067,0,20/01/2026,Shopping Vitoria
26092,3,20/01/2026,Shopping Vitoria
26093,1,20/01/2026,Shopping Vitoria
26094,1,20/01/2026,Shopping Vitoria
26101,0,20/01/2026,Shopping Vitoria
26131,0,20/01/2026,Shopping Vitoria
26132,3,20/01/2026,Shopping Vitoria
26139,2,20/01/2026,Shopping Vitoria
26140,2,20/01/2026,Shopping Vitoria
26177,2,20/01/2026,Shopping Vitoria
26178,1,20/01/2026,Shopping Vitoria
26179,2,20/01/2026,Shopping Vitoria
26180,1,20/01/2026,Shopping Vitoria
26181,3,20/01/2026,Shopping Vitoria
26182,1,20/01/2026,Shopping Vitoria
26183,3,20/01/2026,Shopping Vitoria
26184,0,20/01/2026,Shopping Vitoria
26185,1,20/01/2026,Shopping Vitoria
26190,3,20/01/2026,Shopping Vitoria
26202,3,20/01/2026,Shopping Vitoria
26203,3,20/01/2026,Shopping Vitoria
26204,4,20/01/2026,Shopping Vitoria
26205,4,20/01/2026,Shopping Vitoria
26206,5,20/01/2026,Shopping Vitoria
26207,1,20/01/2026,Shopping Vitoria
26208,4,20/01/2026,Shopping Vitoria
26209,2,20/01/2026,Shopping Vitoria
26210,1,20/01/2026,Shopping Vitoria
26211,2,20/01/2026,Shopping Vitoria
26212,0,20/01/2026,Shopping Vitoria
26213,3,20/01/2026,Shopping Vitoria
26214,2,20/01/2026,Shopping Vitoria
26215,4,20/01/2026,Shopping Vitoria
26216,2,20/01/2026,Shopping Vitoria
26217,2,20/01/2026,Shopping Vitoria
26218,2,20/01/2026,Shopping Vitoria
26219,0,20/01/2026,Shopping Vitoria
26220,1,20/01/2026,Shopping Vitoria
26221,1,20/01/2026,Shopping Vitoria
26243,1,20/01/2026,Shopping Vitoria
26244,0,20/01/2026,Shopping Vitoria
26245,0,20/01/2026,Shopping Vitoria
26258,2,20/01/2026,Shopping Vitoria
26260,1,20/01/2026,Shopping Vitoria
26268,4,20/01/2026,Shopping Vitoria
26269,1,20/01/2026,Shopping Vitoria
26270,1,20/01/2026,Shopping Vitoria
26275,2,20/01/2026,Shopping Vitoria
26278,0,20/01/2026,Shopping Vitoria
26294,0,20/01/2026,Shopping Vitoria
26322,0,20/01/2026,Shopping Vitoria
26326,1,20/01/2026,Shopping Vitoria
26365,0,20/01/2026,Shopping Vitoria
26366,1,20/01/2026,Shopping Vitoria
26367,1,20/01/2026,Shopping Vitoria
26368,1,20/01/2026,Shopping Vitoria
26369,1,20/01/2026,Shopping Vitoria
26370,0,20/01/2026,Shopping Vitoria
26371,0,20/01/2026,Shopping Vitoria
26372,0,20/01/2026,Shopping Vitoria
26373,1,20/01/2026,Shopping Vitoria
26374,1,20/01/2026,Shopping Vitoria
26375,4,20/01/2026,Shopping Vitoria
26376,3,20/01/2026,Shopping Vitoria
26377,5,20/01/2026,Shopping Vitoria
26378,2,20/01/2026,Shopping Vitoria
26379,0,20/01/2026,Shopping Vitoria
26380,0,20/01/2026,Shopping Vitoria
26381,0,20/01/2026,Shopping Vitoria
26382,0,20/01/2026,Shopping Vitoria
26383,2,20/01/2026,Shopping Vitoria
26384,3,20/01/2026,Shopping Vitoria
26385,3,20/01/2026,Shopping Vitoria
26386,3,20/01/2026,Shopping Vitoria
26387,3,20/01/2026,Shopping Vitoria
26388,1,20/01/2026,Shopping Vitoria
26389,1,20/01/2026,Shopping Vitoria
26399,0,20/01/2026,Shopping Vitoria
26400,0,20/01/2026,Shopping Vitoria
26401,4,20/01/2026,Shopping Vitoria
26402,0,20/01/2026,Shopping Vitoria
26403,0,20/01/2026,Shopping Vitoria
26404,0,20/01/2026,Shopping Vitoria
26405,3,20/01/2026,Shopping Vitoria
26406,0,20/01/2026,Shopping Vitoria
26407,0,20/01/2026,Shopping Vitoria
26408,0,20/01/2026,Shopping Vitoria
26409,1,20/01/2026,Shopping Vitoria
26410,0,20/01/2026,Shopping Vitoria
26411,3,20/01/2026,Shopping Vitoria
26412,0,20/01/2026,Shopping Vitoria
26413,0,20/01/2026,Shopping Vitoria
26414,0,20/01/2026,Shopping Vitoria
26415,3,20/01/2026,Shopping Vitoria
26450,0,20/01/2026,Shopping Vitoria
26583,0,20/01/2026,Shopping Vitoria
26589,0,20/01/2026,Shopping Vitoria
26590,0,20/01/2026,Shopping Vitoria
26598,0,20/01/2026,Shopping Vitoria
26599,3,20/01/2026,Shopping Vitoria
26600,1,20/01/2026,Shopping Vitoria
26601,0,20/01/2026,Shopping Vitoria
26692,2,20/01/2026,Shopping Vitoria
26721,2,20/01/2026,Shopping Vitoria
26722,2,20/01/2026,Shopping Vitoria
26723,1,20/01/2026,Shopping Vitoria
26745,0,20/01/2026,Shopping Vitoria
26746,0,20/01/2026,Shopping Vitoria
26747,0,20/01/2026,Shopping Vitoria
26748,0,20/01/2026,Shopping Vitoria
26749,0,20/01/2026,Shopping Vitoria
26750,0,20/01/2026,Shopping Vitoria
26751,1,20/01/2026,Shopping Vitoria
26752,1,20/01/2026,Shopping Vitoria
26753,1,20/01/2026,Shopping Vitoria
26754,1,20/01/2026,Shopping Vitoria
26755,0,20/01/2026,Shopping Vitoria
26756,0,20/01/2026,Shopping Vitoria
26757,0,20/01/2026,Shopping Vitoria
26758,1,20/01/2026,Shopping Vitoria
26759,0,20/01/2026,Shopping Vitoria
26760,1,20/01/2026,Shopping Vitoria
26761,0,20/01/2026,Shopping Vitoria
26762,0,20/01/2026,Shopping Vitoria
26764,0,20/01/2026,Shopping Vitoria
26766,2,20/01/2026,Shopping Vitoria
26767,1,20/01/2026,Shopping Vitoria
26768,3,20/01/2026,Shopping Vitoria
26769,1,20/01/2026,Shopping Vitoria
26815,0,20/01/2026,Shopping Vitoria
26829,1,20/01/2026,Shopping Vitoria
26842,1,20/01/2026,Shopping Vitoria
26843,0,20/01/2026,Shopping Vitoria
26844,0,20/01/2026,Shopping Vitoria
26845,1,20/01/2026,Shopping Vitoria
26923,0,20/01/2026,Shopping Vitoria
26931,0,20/01/2026,Shopping Vitoria
26932,0,20/01/2026,Shopping Vitoria
26934,0,20/01/2026,Shopping Vitoria
26935,0,20/01/2026,Shopping Vitoria
26936,2,20/01/2026,Shopping Vitoria
26938,1,20/01/2026,Shopping Vitoria
26940,3,20/01/2026,Shopping Vitoria
26942,1,20/01/2026,Shopping Vitoria
26944,1,20/01/2026,Shopping Vitoria
26945,0,20/01/2026,Shopping Vitoria
26946,1,20/01/2026,Shopping Vitoria
26947,3,20/01/2026,Shopping Vitoria
26948,1,20/01/2026,Shopping Vitoria
26949,0,20/01/2026,Shopping Vitoria
26950,3,20/01/2026,Shopping Vitoria
26951,0,20/01/2026,Shopping Vitoria
26952,1,20/01/2026,Shopping Vitoria
26953,0,20/01/2026,Shopping Vitoria
26954,1,20/01/2026,Shopping Vitoria
26955,1,20/01/2026,Shopping Vitoria
26957,1,20/01/2026,Shopping Vitoria
26958,2,20/01/2026,Shopping Vitoria
26959,1,20/01/2026,Shopping Vitoria
26960,0,20/01/2026,Shopping Vitoria
26975,0,20/01/2026,Shopping Vitoria
26978,4,20/01/2026,Shopping Vitoria
26979,1,20/01/2026,Shopping Vitoria
27003,0,20/01/2026,Shopping Vitoria
27013,0,20/01/2026,Shopping Vitoria
27017,1,20/01/2026,Shopping Vitoria
27027,0,20/01/2026,Shopping Vitoria
27028,0,20/01/2026,Shopping Vitoria
27029,1,20/01/2026,Shopping Vitoria
27030,0,20/01/2026,Shopping Vitoria
27031,0,20/01/2026,Shopping Vitoria
27032,2,20/01/2026,Shopping Vitoria
27055,3,20/01/2026,Shopping Vitoria
27056,2,20/01/2026,Shopping Vitoria
27057,0,20/01/2026,Shopping Vitoria
27058,2,20/01/2026,Shopping Vitoria
27059,0,20/01/2026,Shopping Vitoria
27060,1,20/01/2026,Shopping Vitoria
27061,2,20/01/2026,Shopping Vitoria
27062,1,20/01/2026,Shopping Vitoria
27063,2,20/01/2026,Shopping Vitoria
27064,3,20/01/2026,Shopping Vitoria
27065,0,20/01/2026,Shopping Vitoria
27066,2,20/01/2026,Shopping Vitoria
27067,3,20/01/2026,Shopping Vitoria
27068,4,20/01/2026,Shopping Vitoria
27069,4,20/01/2026,Shopping Vitoria
27070,2,20/01/2026,Shopping Vitoria
27071,1,20/01/2026,Shopping Vitoria
27072,2,20/01/2026,Shopping Vitoria
27090,2,20/01/2026,Shopping Vitoria
27097,1,20/01/2026,Shopping Vitoria
27098,2,20/01/2026,Shopping Vitoria
27108,1,20/01/2026,Shopping Vitoria
27109,2,20/01/2026,Shopping Vitoria
27110,1,20/01/2026,Shopping Vitoria
27111,1,20/01/2026,Shopping Vitoria
27112,0,20/01/2026,Shopping Vitoria
27113,2,20/01/2026,Shopping Vitoria
27114,2,20/01/2026,Shopping Vitoria
27115,2,20/01/2026,Shopping Vitoria
27116,7,20/01/2026,Shopping Vitoria
27125,2,20/01/2026,Shopping Vitoria
27130,3,20/01/2026,Shopping Vitoria
27131,5,20/01/2026,Shopping Vitoria
27132,0,20/01/2026,Shopping Vitoria
27133,0,20/01/2026,Shopping Vitoria
27184,2,20/01/2026,Shopping Vitoria
27188,1,20/01/2026,Shopping Vitoria
27189,4,20/01/2026,Shopping Vitoria
27190,0,20/01/2026,Shopping Vitoria
27191,1,20/01/2026,Shopping Vitoria
27192,0,20/01/2026,Shopping Vitoria
27193,0,20/01/2026,Shopping Vitoria
27211,0,20/01/2026,Shopping Vitoria
27219,1,20/01/2026,Shopping Vitoria
27227,0,20/01/2026,Shopping Vitoria
27229,1,20/01/2026,Shopping Vitoria
27230,1,20/01/2026,Shopping Vitoria
27231,2,20/01/2026,Shopping Vitoria
27233,0,20/01/2026,Shopping Vitoria
27234,0,20/01/2026,Shopping Vitoria
27235,0,20/01/2026,Shopping Vitoria
27238,1,20/01/2026,Shopping Vitoria
27251,0,20/01/2026,Shopping Vitoria
27252,1,20/01/2026,Shopping Vitoria
27253,1,20/01/2026,Shopping Vitoria
27254,1,20/01/2026,Shopping Vitoria
27256,0,20/01/2026,Shopping Vitoria
27257,1,20/01/2026,Shopping Vitoria
27258,1,20/01/2026,Shopping Vitoria
27259,1,20/01/2026,Shopping Vitoria
27260,2,20/01/2026,Shopping Vitoria
27261,1,20/01/2026,Shopping Vitoria
27262,0,20/01/2026,Shopping Vitoria
27263,0,20/01/2026,Shopping Vitoria
27264,0,20/01/2026,Shopping Vitoria
27265,0,20/01/2026,Shopping Vitoria
27273,0,20/01/2026,Shopping Vitoria
27274,0,20/01/2026,Shopping Vitoria
27275,0,20/01/2026,Shopping Vitoria
27276,0,20/01/2026,Shopping Vitoria
27277,0,20/01/2026,Shopping Vitoria
27278,0,20/01/2026,Shopping Vitoria
27279,0,20/01/2026,Shopping Vitoria
27280,0,20/01/2026,Shopping Vitoria
27281,1,20/01/2026,Shopping Vitoria
27282,0,20/01/2026,Shopping Vitoria
27283,0,20/01/2026,Shopping Vitoria
27284,0,20/01/2026,Shopping Vitoria
27285,0,20/01/2026,Shopping Vitoria
27286,0,20/01/2026,Shopping Vitoria
27287,1,20/01/2026,Shopping Vitoria
27449,1,20/01/2026,Shopping Vitoria
27482,1,20/01/2026,Shopping Vitoria
27483,1,20/01/2026,Shopping Vitoria
27491,0,20/01/2026,Shopping Vitoria
27495,2,20/01/2026,Shopping Vitoria
27496,3,20/01/2026,Shopping Vitoria
27497,2,20/01/2026,Shopping Vitoria
27498,2,20/01/2026,Shopping Vitoria
27509,0,20/01/2026,Shopping Vitoria
27510,0,20/01/2026,Shopping Vitoria
27511,0,20/01/2026,Shopping Vitoria
27532,0,20/01/2026,Shopping Vitoria
27533,0,20/01/2026,Shopping Vitoria
27534,0,20/01/2026,Shopping Vitoria
27535,0,20/01/2026,Shopping Vitoria
27537,0,20/01/2026,Shopping Vitoria
27538,0,20/01/2026,Shopping Vitoria
27539,0,20/01/2026,Shopping Vitoria
27540,0,20/01/2026,Shopping Vitoria
27541,0,20/01/2026,Shopping Vitoria
27551,0,20/01/2026,Shopping Vitoria
27634,2,20/01/2026,Shopping Vitoria
27660,0,20/01/2026,Shopping Vitoria
27662,0,20/01/2026,Shopping Vitoria
27669,1,20/01/2026,Shopping Vitoria
27673,0,20/01/2026,Shopping Vitoria
27715,2,20/01/2026,Shopping Vitoria
27716,1,20/01/2026,Shopping Vitoria
27717,2,20/01/2026,Shopping Rio de Janeiro
27718,2,20/01/2026,Shopping Rio de Janeiro
27746,2,20/01/2026,Shopping Rio de Janeiro
27768,2,20/01/2026,Shopping Rio de Janeiro
27769,2,20/01/2026,Shopping Rio de Janeiro
27770,2,20/01/2026,Shopping Rio de Janeiro
27771,2,20/01/2026,Shopping Rio de Janeiro
27772,2,20/01/2026,Shopping Rio de Janeiro
27773,2,20/01/2026,Shopping Rio de Janeiro
27774,2,20/01/2026,Shopping Rio de Janeiro
27775,2,20/01/2026,Shopping Rio de Janeiro
27776,2,20/01/2026,Shopping Rio de Janeiro
27777,2,20/01/2026,Shopping Rio de Janeiro
27779,2,20/01/2026,Shopping Rio de Janeiro
27780,1,20/01/2026,Shopping Rio de Janeiro
27781,2,20/01/2026,Shopping Rio de Janeiro
27782,2,20/01/2026,Shopping Rio de Janeiro
27783,3,20/01/2026,Shopping Rio de Janeiro
27784,2,20/01/2026,Shopping Rio de Janeiro
27785,2,20/01/2026,Shopping Rio de Janeiro
27786,0,20/01/2026,Shopping Rio de Janeiro
27789,0,20/01/2026,Shopping Rio de Janeiro
27790,0,20/01/2026,Shopping Rio de Janeiro
27794,2,20/01/2026,Shopping Rio de Janeiro
27795,1,20/01/2026,Shopping Rio de Janeiro
27799,2,20/01/2026,Shopping Rio de Janeiro
27800,1,20/01/2026,Shopping Rio de Janeiro
27803,2,20/01/2026,Shopping Rio de Janeiro
27804,1,20/01/2026,Shopping Rio de Janeiro
27809,1,20/01/2026,Shopping Rio de Janeiro
27810,0,20/01/2026,Shopping Rio de Janeiro
27811,0,20/01/2026,Shopping Rio de Janeiro
27812,0,20/01/2026,Shopping Rio de Janeiro
27814,0,20/01/2026,Shopping Rio de Janeiro
27815,3,20/01/2026,Shopping Rio de Janeiro
27818,3,20/01/2026,Shopping Rio de Janeiro
27821,3,20/01/2026,Shopping Rio de Janeiro
27822,3,20/01/2026,Shopping Rio de Janeiro
27823,7,20/01/2026,Shopping Rio de Janeiro
27824,4,20/01/2026,Shopping Rio de Janeiro
27825,5,20/01/2026,Shopping Rio de Janeiro
27826,5,20/01/2026,Shopping Rio de Janeiro
27833,0,20/01/2026,Shopping Rio de Janeiro
27834,0,20/01/2026,Shopping Rio de Janeiro
27835,0,20/01/2026,Shopping Rio de Janeiro
27836,0,20/01/2026,Shopping Rio de Janeiro
27837,0,20/01/2026,Shopping Rio de Janeiro
27838,0,20/01/2026,Shopping Rio de Janeiro
27839,0,20/01/2026,Shopping Rio de Janeiro
27840,0,20/01/2026,Shopping Rio de Janeiro
27908,0,20/01/2026,Shopping Rio de Janeiro
27937,2,20/01/2026,Shopping Rio de Janeiro
27938,1,20/01/2026,Shopping Rio de Janeiro
27950,5,20/01/2026,Shopping Rio de Janeiro
27951,3,20/01/2026,Shopping Rio de Janeiro
27952,0,20/01/2026,Shopping Rio de Janeiro
27953,1,20/01/2026,Shopping Rio de Janeiro
27954,1,20/01/2026,Shopping Rio de Janeiro
27956,2,20/01/2026,Shopping Rio de Janeiro
27957,0,20/01/2026,Shopping Rio de Janeiro
